W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,14,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,1,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,1,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,1,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,7,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,3,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,5,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,5,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,W_00,W_00,5,W_00,W_00,W_00,W_00,W_00,W_00
W_00,W_00,W_00,W_00,1,1,1,1,W_00,W_00,W_00,W_00,W_00
W_00,1,1,1,1,1,15,1,1,1,1,1,W_00
W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00,W_00
